Row ID,Order ID,Order Date,Date Key,Country,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit
8501,EMEA-2020-169061,3/5/2020,20200305,United Kingdom,EMEA,UKIR,Lukoil,1044,Energy,SMB,Support,OJECQM9ABH,97.82,2,0,45.9754
4962,AMER-2020-156587,3/7/2020,20200307,Canada,AMER,NAMER,Allstate,1003,Finance,SMB,FinanceHub,YQB0N0TL4L,48.712,1,0.2,5.4801
4963,AMER-2020-156587,3/7/2020,20200307,Canada,AMER,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,T61KCTNUNV,17.94,3,0,4.6644
4964,AMER-2020-156587,3/7/2020,20200307,Canada,AMER,NAMER,Allstate,1003,Finance,SMB,Marketing Suite - Gold,DY72OE0E53,242.94,3,0,4.8588
5254,AMER-2020-131982,3/7/2020,20200307,Canada,AMER,NAMER,Ford Motor,1009,Manufacturing,Enterprise,ContactMatcher,YQG5VI1SB8,107.648,2,0.2,33.64
9641,AMER-2020-104563,3/7/2020,20200307,Canada,AMER,NAMER,Huawei,1086,Tech,Strategic,ChatBot Plugin,4F6OHOQVR2,20.65,5,0,9.499
9642,AMER-2020-104563,3/7/2020,20200307,Canada,AMER,NAMER,Huawei,1086,Tech,Strategic,Marketing Suite - Gold,E8AOM8EYFP,204.9,5,0,0
9643,AMER-2020-104563,3/7/2020,20200307,Canada,AMER,NAMER,Huawei,1086,Tech,Strategic,FinanceHub,Y72P514WOS,436.704,6,0.2,21.8352
9644,AMER-2020-104563,3/7/2020,20200307,Canada,AMER,NAMER,Huawei,1086,Tech,Strategic,FinanceHub,8VEXIVTQG7,481.568,2,0.2,54.1764
1172,AMER-2020-100279,3/10/2020,20200310,Brazil,AMER,LATAM,Ford Motor,1009,Manufacturing,SMB,Support,NI5MITNJ98,22.38,2,0,10.7424
2101,EMEA-2020-140116,3/10/2020,20200310,Russia,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,5BVZ1VE11Y,636.408,3,0.2,-15.9102
2102,EMEA-2020-140116,3/10/2020,20200310,Russia,EMEA,EU-EAST,Ford Motor,1009,Manufacturing,SMB,ChatBot Plugin,HWFTWOE1N5,83.168,4,0.2,9.3564
1542,AMER-2020-166884,3/11/2020,20200311,Mexico,AMER,LATAM,Banco Santander,1101,Finance,SMB,SaaS Connector Pack,Z2DXU4EX9V,8.32,5,0.2,2.288
1543,AMER-2020-166884,3/11/2020,20200311,Mexico,AMER,LATAM,Banco Santander,1101,Finance,SMB,Storage,2XXKJ5DYEH,10.464,6,0.2,1.7004
3442,EMEA-2020-158337,3/11/2020,20200311,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,SMB,Support,5TAFKAG79O,108.92,14,0,49.014
7015,EMEA-2020-114790,3/11/2020,20200311,Ireland,EMEA,UKIR,American Express,1005,Finance,Strategic,OneView,A5OLB9B05B,146.76,3,0,38.1576
7016,EMEA-2020-114790,3/11/2020,20200311,Ireland,EMEA,UKIR,American Express,1005,Finance,Strategic,Data Smasher,6UYW7XGXM4,32.96,2,0,14.1728
7017,EMEA-2020-114790,3/11/2020,20200311,Ireland,EMEA,UKIR,American Express,1005,Finance,Strategic,Site Analytics,0OZOVVJUS5,587.97,3,0,164.6316
7018,EMEA-2020-114790,3/11/2020,20200311,United Kingdom,EMEA,UKIR,American Express,1005,Finance,Strategic,Support,0YWNVX1O6K,14.94,3,0,7.0218
8300,AMER-2020-103338,3/11/2020,20200311,United States,AMER,NAMER,AT&T,1010,Communications,SMB,ChatBot Plugin,H1V2WXW7FL,7.98,3,0,2.0748
1891,AMER-2020-157623,3/14/2020,20200314,United States,AMER,NAMER,AT&T,1010,Communications,Strategic,Support,V45KJI85I5,10.56,2,0,4.752
1892,AMER-2020-157623,3/14/2020,20200314,United States,AMER,NAMER,AT&T,1010,Communications,Strategic,ChatBot Plugin,WI46O3HYNT,3.38,1,0,1.2506
2841,EMEA-2020-125521,3/14/2020,20200314,Spain,EMEA,EU-WEST,Comcast,1022,Communications,Enterprise,FinanceHub,CJ57AZURB1,1139.92,4,0,284.98
4677,EMEA-2020-114510,3/14/2020,20200314,Turkey,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,4C4RD4L1TK,33.088,4,0.2,11.1672
4678,EMEA-2020-114510,3/14/2020,20200314,Turkey,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,UZZ0DH7S1S,80.98,1,0,3.2392
4679,EMEA-2020-114510,3/14/2020,20200314,Turkey,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Data Smasher,OK98Z7QUZY,82.8,12,0,6.624
4680,EMEA-2020-114510,3/14/2020,20200314,Turkey,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,Marketing Suite - Gold,2WZG7PAXCT,21.36,2,0,5.7672
4681,EMEA-2020-114510,3/14/2020,20200314,Turkey,EMEA,MEA,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,5LJL0PVIAX,62.048,2,0.2,20.1656
9406,APJ-2020-152618,3/14/2020,20200314,Australia,APJ,ANZ,Philip Morris International,1075,Consumer Products,Enterprise,Big Ol Database,Z7VSO78ZJI,574.91,2,0.3,156.047
9407,APJ-2020-152618,3/14/2020,20200314,Australia,APJ,ANZ,Philip Morris International,1075,Consumer Products,Enterprise,Support,HDQ1WZARQS,8.448,2,0.2,2.64
9515,EMEA-2020-100293,3/14/2020,20200314,Germany,EMEA,EU-WEST,Morgan Stanley,1068,Finance,Enterprise,Support,TL5G4LWGYK,91.056,6,0.2,31.8696
603,EMEA-2020-149958,3/15/2020,20200315,Germany,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,Marketing Suite - Gold,RUFLJT9T9F,142.776,1,0.2,17.847
604,EMEA-2020-149958,3/15/2020,20200315,Germany,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,SaaS Connector Pack,819JTO14ID,45.696,3,0.2,5.1408
605,EMEA-2020-149958,3/15/2020,20200315,Germany,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,S6MMZPLZFQ,7.218,3,0.7,-5.5338
606,EMEA-2020-149958,3/15/2020,20200315,Germany,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,KJ58MPD8QR,43.188,4,0.7,-31.6712
607,EMEA-2020-149958,3/15/2020,20200315,Germany,EMEA,EU-WEST,Ford Motor,1009,Manufacturing,SMB,Support,8NACWE5VD1,131.904,3,0.2,47.8152
3453,EMEA-2020-157609,3/16/2020,20200316,Sweden,EMEA,NOR,Intel,1051,Tech,Enterprise,Site Analytics,W897VRXRR7,471.92,2,0.2,29.495
1346,EMEA-2020-118339,3/17/2020,20200317,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,OneView,1R95VQSY4I,93.78,2,0,36.5742
1347,EMEA-2020-118339,3/17/2020,20200317,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,Support,F71NGQ672U,47.18,7,0,23.59
1348,EMEA-2020-118339,3/17/2020,20200317,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,ChatBot Plugin,1Y71E24FJ9,19.68,6,0,5.7072
1349,EMEA-2020-118339,3/17/2020,20200317,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,ContactMatcher,ITY3X4IC8D,53.4,10,0,25.098
1350,EMEA-2020-118339,3/17/2020,20200317,Luxembourg,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,ContactMatcher,JLPKKB0XC2,35.88,6,0,17.2224
2358,EMEA-2020-148838,3/17/2020,20200317,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,ContactMatcher,IW6FN1EJVT,1579.746,7,0.4,-447.5947
2359,EMEA-2020-148838,3/17/2020,20200317,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,ContactMatcher,TWZTBPXDNH,1071.576,4,0.4,-553.6476
2360,EMEA-2020-148838,3/17/2020,20200317,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,ContactMatcher,4TCGLGVZ9J,613.908,3,0.4,-122.7816
2361,EMEA-2020-148838,3/17/2020,20200317,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,Support,ATRXRJ8H5W,34.86,7,0,16.3842
2362,EMEA-2020-148838,3/17/2020,20200317,United Kingdom,EMEA,UKIR,Allstate,1003,Finance,Strategic,Support,B0KIPN392O,155.04,4,0,75.9696
5101,APJ-2020-158442,3/17/2020,20200317,Japan,APJ,JAPN,Allianz,1080,Finance,SMB,ChatBot Plugin,K9LVOE96HF,4.448,2,0.2,0.3336
5102,APJ-2020-158442,3/17/2020,20200317,Japan,APJ,JAPN,Allianz,1080,Finance,SMB,Support,WUB4ETGWD0,5.184,1,0.2,1.8792
5103,APJ-2020-158442,3/17/2020,20200317,Japan,APJ,JAPN,Allianz,1080,Finance,SMB,Support,LNYJHVK33A,15.552,3,0.2,5.4432
7428,EMEA-2020-164763,3/17/2020,20200317,Ukraine,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,WHRKMG8G3B,11.43,3,0,5.3721
7429,EMEA-2020-164763,3/17/2020,20200317,Ukraine,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,J0AWCOI1I9,30.44,2,0,14.9156
7430,EMEA-2020-164763,3/17/2020,20200317,Ukraine,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,FVNANEUUN0,12.96,2,0,6.3504
7431,EMEA-2020-164763,3/17/2020,20200317,Ukraine,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,Support,OI93TE94KW,16,4,0,7.68
7432,EMEA-2020-164763,3/17/2020,20200317,Ukraine,EMEA,EU-EAST,Mondelez International,1067,Consumer Products,Strategic,OneView,KX6OWZIDF9,32.67,3,0,8.4942
8011,EMEA-2020-127859,3/17/2020,20200317,France,EMEA,EU-WEST,Samsung Electronics,1015,Tech,Strategic,Support,2N1931BXM1,126.624,6,0.2,41.1528
2697,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Big Ol Database,7RRDQD0HXL,821.3,4,0.5,-16.426
2698,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Big Ol Database,SGJPOTVE6H,22638.48,6,0.5,-1811.0784
2699,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Support,I22QE4CE5J,21.376,4,0.2,7.4816
2700,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,ChatBot Plugin,47UKTCXDB6,8.016,3,0.2,1.002
2701,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,SaaS Connector Pack,CN9PPPZZ5G,30.768,2,0.2,8.0766
2702,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,Storage,O8EX7W2U61,18.936,3,0.2,5.9175
2703,EMEA-2020-145317,3/18/2020,20200318,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,Enterprise,SaaS Connector Pack,STNOJW3BTN,122.352,3,0.2,15.294
6152,AMER-2020-111871,3/18/2020,20200318,United States,AMER,NAMER,Home Depot,1047,Retail,Enterprise,Marketing Suite,OI99X15HKU,1198.33,10,0.15,70.49
7328,AMER-2020-131275,3/18/2020,20200318,United States,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,SaaS Connector Pack,U8JTG057CS,111,2,0,14.43
7329,AMER-2020-131275,3/18/2020,20200318,United States,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Big Ol Database,6TZ8OMG6WS,1279.968,4,0.2,415.9896
7330,AMER-2020-131275,3/18/2020,20200318,United States,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Marketing Suite - Gold,33OX20KIT8,1856.19,7,0,334.1142
6161,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Site Analytics,KYVQFOUXML,323.976,3,0.2,28.3479
6162,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,XB9451NBAF,11.808,4,0.2,3.9852
6163,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Marketing Suite - Gold,NKNOLMFFY2,26.16,3,0.2,1.962
6164,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,ContactMatcher,TEYTF5ERN6,33.57,5,0.7,-25.737
6165,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,SaaS Connector Pack,OO27QGOAX7,4.992,3,0.2,1.3728
6166,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,SaaS Connector Pack,OGPLLH155T,20.016,3,0.2,5.5044
6167,EMEA-2020-103989,3/19/2020,20200319,Germany,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Data Smasher,67FY9FBUCD,170.24,2,0.2,53.2
196,AMER-2020-140004,3/21/2020,20200321,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2,0.2,1.2038
197,AMER-2020-140004,3/21/2020,20200321,Mexico,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3,0.2,1.5876
5461,EMEA-2020-107405,3/21/2020,20200321,Sweden,EMEA,NOR,HSBC Holdings,1070,Finance,Strategic,Marketing Suite - Gold,CZ3BHIEBKJ,16.272,1,0.2,-3.8646
7584,EMEA-2020-163223,3/21/2020,20200321,Spain,EMEA,EU-WEST,Apple,1008,Tech,Strategic,Site Analytics,RSIXAY02WN,3499.93,7,0,909.9818
7585,EMEA-2020-163223,3/21/2020,20200321,Spain,EMEA,EU-WEST,Apple,1008,Tech,Strategic,FinanceHub,B2TPL45ZLN,14.4,5,0,6.624
7586,EMEA-2020-163223,3/21/2020,20200321,Spain,EMEA,EU-WEST,Apple,1008,Tech,Strategic,Support,VK1JP0CKA0,122.97,3,0,60.2553
7587,EMEA-2020-163223,3/21/2020,20200321,Spain,EMEA,EU-WEST,Apple,1008,Tech,Strategic,ChatBot Plugin,SPX216ZLUC,9.32,4,0,2.7028
7588,EMEA-2020-163223,3/21/2020,20200321,Spain,EMEA,EU-WEST,Apple,1008,Tech,Strategic,ContactMatcher,BQJMSJVJJU,122.94,3,0,59.0112
8344,EMEA-2020-155544,3/21/2020,20200321,South Africa,EMEA,MEA,Honda Motor,1045,Manufacturing,SMB,FinanceHub,8J07IVPXMC,59.2,5,0.2,22.2
8345,EMEA-2020-155544,3/21/2020,20200321,South Africa,EMEA,MEA,Honda Motor,1045,Manufacturing,SMB,SaaS Connector Pack,WVC6RUONKP,32.952,3,0.2,6.5904
8346,EMEA-2020-155544,3/21/2020,20200321,South Africa,EMEA,MEA,Honda Motor,1045,Manufacturing,SMB,FinanceHub,82WJPPLSGX,218.376,3,0.2,-10.9188
1768,EMEA-2020-158057,3/22/2020,20200322,Sweden,EMEA,NOR,General Electric,1040,Finance,SMB,ContactMatcher,KTRKHXPZVQ,7.644,4,0.7,-5.8604
1769,EMEA-2020-158057,3/22/2020,20200322,Sweden,EMEA,NOR,General Electric,1040,Finance,SMB,ContactMatcher,O3W7O3UR3F,51.465,5,0.7,-39.4565
2871,AMER-2020-148040,3/22/2020,20200322,Chile,AMER,LATAM,Allianz,1080,Finance,Strategic,Support,N7FK5R3512,74.352,3,0.2,23.235
2872,AMER-2020-148040,3/22/2020,20200322,Chile,AMER,LATAM,Allianz,1080,Finance,Strategic,FinanceHub,TYWNOXS0I6,314.352,3,0.2,-35.3646
4341,APJ-2020-129609,3/22/2020,20200322,India,APJ,IND,Allianz,1080,Finance,SMB,ChatBot Plugin,KVCVRZJVJN,16.28,2,0,6.512
3555,AMER-2020-120838,3/23/2020,20200323,United States,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,0KGKWVD1DF,330.4,2,0,85.904
3556,AMER-2020-120838,3/23/2020,20200323,United States,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,Site Analytics,Z3ZCWRPHKO,604.752,6,0.2,37.797
6591,EMEA-2020-164749,3/23/2020,20200323,Germany,EMEA,EU-WEST,Anthem,1029,Healthcare,SMB,FinanceHub,XJZVZ27CZN,9.912,3,0.2,3.2214
4480,EMEA-2020-147235,3/24/2020,20200324,United Kingdom,EMEA,UKIR,Sprint Nextel,1081,Communications,SMB,Support,U7K6A3WI2Z,24.9,5,0,11.703
7802,AMER-2020-143637,3/24/2020,20200324,United States,AMER,NAMER,Marathon Petroleum,1061,Energy,SMB,SaaS Connector Pack,614JMU17F7,40.48,2,0,14.5728
2433,EMEA-2020-148586,3/25/2020,20200325,United Kingdom,EMEA,UKIR,Allianz,1080,Finance,SMB,FinanceHub,6SVS7S7OX8,366.786,7,0.1,65.2064
9307,AMER-2020-128237,3/25/2020,20200325,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,SMB,ChatBot Plugin,K83WF0C73L,6.56,2,0,1.9024
9308,AMER-2020-128237,3/25/2020,20200325,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,SMB,ChatBot Plugin,SIK52PPRFV,14.88,2,0,3.72
9309,AMER-2020-128237,3/25/2020,20200325,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,SMB,Data Smasher,XEF1XJW2ZH,45.48,4,0,15.918
9310,AMER-2020-128237,3/25/2020,20200325,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,SMB,ChatBot Plugin,627YVMJF3L,25.44,6,0,9.9216
4245,AMER-2020-138436,3/26/2020,20200326,United States,AMER,NAMER,General Motors,1041,Manufacturing,Strategic,Data Smasher,I6IK3V25L7,66.3,3,0,8.619
9052,AMER-2020-141838,3/26/2020,20200326,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,ChatBot Plugin,CYL97SGZW5,3.36,2,0,0.84
9053,AMER-2020-141838,3/26/2020,20200326,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,ContactMatcher,RZHCQZDO0I,27.936,4,0.2,9.4284
9054,AMER-2020-141838,3/26/2020,20200326,United States,AMER,NAMER,Procter & Gamble,1077,Consumer Products,Strategic,Site Analytics,3O25TUXF5H,28.784,2,0.2,2.8784
9660,AMER-2020-100860,3/26/2020,20200326,United States,AMER,NAMER,Allstate,1003,Finance,SMB,FinanceHub,T3NURF3EZL,18.75,5,0,9
7840,EMEA-2020-137869,3/28/2020,20200328,Netherlands,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,SaaS Connector Pack - Gold,FZ3FM3TNI5,6.12,3,0,2.8764
7841,EMEA-2020-137869,3/28/2020,20200328,Netherlands,EMEA,EU-WEST,Cisco Systems,1019,Tech,SMB,ContactMatcher,3FX26VK1MK,1184.72,4,0,106.6248
8464,APJ-2020-100881,3/28/2020,20200328,New Zealand,APJ,ANZ,Glencore,1083,Misc,Enterprise,Site Analytics,T7LINTOKQQ,302.376,3,0.2,22.6782
9900,AMER-2020-117380,3/28/2020,20200328,Mexico,AMER,LATAM,Caterpillar,1016,Manufacturing,Enterprise,ContactMatcher,KZ5FO4X8S4,330.588,1,0.4,-143.2548
7306,APJ-2020-137274,3/29/2020,20200329,Japan,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,QBIFMHLLHA,890.841,3,0.3,-152.7156
2897,EMEA-2020-169033,3/30/2020,20200330,United Kingdom,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,ChatBot Plugin,RQB55YDJ8U,49.65,5,0,20.853
5284,AMER-2020-133424,3/30/2020,20200330,Canada,AMER,NAMER,Pemex,1058,Energy,Strategic,Marketing Suite - Gold,6R3YCC5A13,15.84,3,0,0
5285,AMER-2020-133424,3/30/2020,20200330,Canada,AMER,NAMER,Pemex,1058,Energy,Strategic,FinanceHub,K3HV71LHVB,44.4,3,0,22.2
5954,EMEA-2020-105151,3/30/2020,20200330,United Kingdom,EMEA,UKIR,Nestle,1089,Consumer Products,Strategic,ChatBot Plugin,11WKJNJRM4,10.5,5,0,2.94
6139,AMER-2020-131247,3/30/2020,20200330,United States,AMER,NAMER,General Electric,1040,Finance,SMB,Marketing Suite,0NGG1060Q7,205.666,2,0.15,-12.098
7630,APJ-2020-162089,3/30/2020,20200330,Japan,APJ,JAPN,HonHai Precision Industry,1033,Tech,Enterprise,SaaS Connector Pack - Gold,5OWYTV2D0I,335.72,5,0.2,113.3055
7631,APJ-2020-162089,3/30/2020,20200330,Japan,APJ,JAPN,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,7URI2Q4ESJ,251.944,7,0.2,88.1804
7632,APJ-2020-162089,3/30/2020,20200330,Japan,APJ,JAPN,HonHai Precision Industry,1033,Tech,Enterprise,FinanceHub,271DOZEHKY,127.302,7,0.3,-9.093
8431,EMEA-2020-113124,3/30/2020,20200330,Luxembourg,EMEA,EU-WEST,Airbus,1030,Manufacturing,SMB,Marketing Suite - Gold,23K398KCAK,129.3,2,0,6.465
2230,AMER-2020-128055,3/31/2020,20200331,United States,AMER,NAMER,Chevron,1017,Energy,SMB,ContactMatcher,6451GF7VD8,673.568,2,0.2,252.588
2231,AMER-2020-128055,3/31/2020,20200331,United States,AMER,NAMER,Chevron,1017,Energy,SMB,OneView,W8KM7IREVC,52.98,2,0,14.8344
4712,EMEA-2020-112403,3/31/2020,20200331,France,EMEA,EU-WEST,ConocoPhillips,1024,Energy,SMB,ContactMatcher,70I5FHTYWV,0.852,1,0.7,-0.5964
5049,APJ-2020-104759,3/31/2020,20200331,Australia,APJ,ANZ,Aetna,1002,Healthcare,SMB,ContactMatcher,64GX6IXCEX,8.134,7,0.8,-13.8278
5050,APJ-2020-104759,3/31/2020,20200331,Australia,APJ,ANZ,Aetna,1002,Healthcare,SMB,Data Smasher,6TOE9VOG6G,79.984,2,0.2,13.9972
5480,EMEA-2020-101770,3/31/2020,20200331,Germany,EMEA,EU-WEST,Berkshire Hathaway,1012,Finance,Strategic,ContactMatcher,ADLA1XNIJX,1.869,1,0.7,-1.3083
9566,EMEA-2020-130428,3/31/2020,20200331,Germany,EMEA,EU-WEST,Itochu,1032,Finance,SMB,FinanceHub,VHUK7DJMVN,1125.488,7,0.2,98.4802
9567,EMEA-2020-130428,3/31/2020,20200331,Germany,EMEA,EU-WEST,Itochu,1032,Finance,SMB,ContactMatcher,URZD6OJTJO,12.645,5,0.7,-10.116
9568,EMEA-2020-130428,3/31/2020,20200331,Germany,EMEA,EU-WEST,Itochu,1032,Finance,SMB,ChatBot Plugin,GL7BD2D27S,4.032,2,0.2,1.0584
1373,AMER-2020-157021,4/1/2020,20200401,United States,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,FinanceHub,SAFZ22CRP1,29.6,2,0,14.8
1374,AMER-2020-157021,4/1/2020,20200401,United States,AMER,NAMER,Mondelez International,1067,Consumer Products,SMB,ContactMatcher,OXVI6F5AZD,17.088,4,0.2,5.5536
7954,APJ-2020-138359,4/1/2020,20200401,South Korea,APJ,APAC,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,25X2DKWUML,66.96,4,0,2.6784
7955,APJ-2020-138359,4/1/2020,20200401,South Korea,APJ,APAC,ConocoPhillips,1024,Energy,Strategic,ContactMatcher,5DMHZZ617K,6.24,2,0,3.0576
5683,EMEA-2020-164315,4/2/2020,20200402,Finland,EMEA,NOR,Cigna,1038,Healthcare,SMB,Support,5CAI7OFWBB,15.84,3,0,7.128
5684,EMEA-2020-164315,4/2/2020,20200402,Finland,EMEA,NOR,Cigna,1038,Healthcare,SMB,Site Analytics,E1EOA6X97H,1049.93,7,0,293.9804
5685,EMEA-2020-164315,4/2/2020,20200402,Finland,EMEA,NOR,Cigna,1038,Healthcare,SMB,OneView,FGNYNQ4IPC,154.9,5,0,40.274
8827,APJ-2020-157847,4/2/2020,20200402,Japan,APJ,JAPN,ConocoPhillips,1024,Energy,SMB,Support,FRIYZ21TTE,26.72,5,0.2,9.352
8828,APJ-2020-157847,4/2/2020,20200402,Japan,APJ,JAPN,ConocoPhillips,1024,Energy,SMB,Support,RQES8O3GLE,33.488,7,0.2,10.465
8920,EMEA-2020-160276,4/2/2020,20200402,Spain,EMEA,EU-WEST,Walt Disney,1097,Communications,Strategic,SaaS Connector Pack,6EGAO2Z72F,177.68,2,0,46.1968
9884,AMER-2020-112291,4/3/2020,20200403,United States,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack - Gold,MESH1IELNS,11.16,2,0,5.58
9885,AMER-2020-112291,4/3/2020,20200403,United States,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,ZCXGTMUIFR,62.31,3,0,22.4316
9886,AMER-2020-112291,4/3/2020,20200403,United States,AMER,NAMER,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,0IM8YW5WZG,159.98,2,0,57.5928
1561,AMER-2020-105172,4/4/2020,20200404,United States,AMER,NAMER,AT&T,1010,Communications,Enterprise,FinanceHub,F84V88OF5N,18.9,6,0,9.072
3955,AMER-2020-133228,4/4/2020,20200404,Brazil,AMER,LATAM,Marathon Petroleum,1061,Energy,SMB,SaaS Connector Pack,1AMDZS6X4K,5.47,1,0,2.3521
3956,AMER-2020-133228,4/4/2020,20200404,Brazil,AMER,LATAM,Marathon Petroleum,1061,Energy,SMB,ChatBot Plugin,TCSNIYTD4Y,79.36,4,0,23.808
4845,AMER-2020-128685,4/4/2020,20200404,United States,AMER,NAMER,Allstate,1003,Finance,Strategic,ContactMatcher,YWSRCD0TBQ,7.184,2,0.2,2.245
5121,EMEA-2020-149538,4/4/2020,20200404,Czech Republic,EMEA,EU-EAST,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,PASA59G1CQ,232.55,5,0,9.302
5122,EMEA-2020-149538,4/4/2020,20200404,Czech Republic,EMEA,EU-EAST,Carrefour,1048,Retail,Strategic,Data Smasher,YMTQ7CNI44,99.98,2,0,42.9914
5123,EMEA-2020-149538,4/4/2020,20200404,Czech Republic,EMEA,EU-EAST,Carrefour,1048,Retail,Strategic,Support,F65S666ZPO,19.44,3,0,9.3312
5124,EMEA-2020-149538,4/4/2020,20200404,Czech Republic,EMEA,EU-EAST,Carrefour,1048,Retail,Strategic,Support,62Z30WBKIP,12.96,2,0,6.3504
711,EMEA-2020-113887,4/5/2020,20200405,United Kingdom,EMEA,UKIR,BMW,1039,Manufacturing,Enterprise,Support,D6W248UWC0,55.48,1,0,26.6304
3277,EMEA-2020-102988,4/5/2020,20200405,Spain,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,ChatBot Plugin,BOV68ETZQG,22.96,7,0,7.5768
3278,EMEA-2020-102988,4/5/2020,20200405,Spain,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,Site Analytics,8G4ZUGNFEE,28.99,1,0,8.4071
3279,EMEA-2020-102988,4/5/2020,20200405,Spain,EMEA,EU-WEST,Panasonic,1091,Tech,Strategic,Support,X3PX91X7FL,12.96,2,0,6.3504
